Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;Valor m2;Tipo Agregado
Apartamento;Maracanã;2;1;0;70;2000.0;600.0;0.0;28.57;Apartamento
Apartamento;Botafogo;3;1;0;94;3000.0;1500.0;153.0;31.91;Apartamento
Apartamento;Recreio dos Bandeirantes;2;0;2;90;1400.0;900.0;170.0;15.56;Apartamento
Apartamento;Botafogo;2;0;1;90;4500.0;940.0;189.0;50.0;Apartamento
Apartamento;Barra da Tijuca;3;1;2;100;3200.0;1250.0;150.0;32.0;Apartamento
Apartamento;Copacabana;2;0;0;80;2200.0;655.0;100.0;27.5;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;86;1400.0;626.0;0.0;16.28;Apartamento
Apartamento;Leblon;2;2;0;100;10000.0;1800.0;0.0;100.0;Apartamento
Apartamento;Penha;3;0;0;75;1100.0;185.0;0.0;14.67;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;2100.0;1269.0;212.0;30.0;Apartamento
Apartamento;Bonsucesso;2;0;0;60;650.0;350.0;0.0;10.83;Apartamento
Apartamento;Engenho Novo;2;0;0;68;1200.0;310.0;48.0;17.65;Apartamento
Apartamento;Gávea;3;1;0;88;3500.0;1682.0;226.0;39.77;Apartamento
Apartamento;Barra da Tijuca;2;1;1;65;2500.0;665.0;0.0;38.46;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;80;2100.0;800.0;1800.0;26.25;Apartamento
Apartamento;Botafogo;2;1;1;60;2500.0;1500.0;200.0;41.67;Apartamento
Apartamento;Centro;2;0;0;90;2100.0;570.0;40.0;23.33;Apartamento
Casa;Campo Grande;2;0;0;100;1500.0;0.0;0.0;15.0;Casa
Apartamento;Leme;2;0;0;85;3800.0;690.0;0.0;44.71;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;60;2100.0;1200.0;150.0;35.0;Apartamento
Apartamento;Bento Ribeiro;2;2;0;69;1500.0;450.0;0.0;21.74;Apartamento
Apartamento;Flamengo;1;0;1;79;2500.0;570.0;1530.0;31.65;Apartamento
Apartamento;Vila Isabel;3;0;0;75;1700.0;528.0;74.0;22.67;Apartamento
Apartamento;Leblon;3;1;2;93;5000.0;1400.0;0.0;53.76;Apartamento
Apartamento;Laranjeiras;2;0;0;80;1650.0;900.0;80.0;20.62;Apartamento
Apartamento;Vila Isabel;2;0;0;69;1400.0;100.0;47.0;20.29;Apartamento
Apartamento;Laranjeiras;3;0;0;75;3200.0;652.0;110.0;42.67;Apartamento
Apartamento;Leblon;3;1;0;98;3500.0;1240.0;164.0;35.71;Apartamento
Apartamento;Recreio dos Bandeirantes;2;2;2;79;1500.0;1002.0;0.0;18.99;Apartamento
Apartamento;Tijuca;1;1;0;60;1400.0;600.0;92.0;23.33;Apartamento
Casa;Campo Grande;2;1;0;80;1215.0;0.0;0.0;15.19;Casa
Apartamento;Leblon;2;1;1;92;4500.0;1500.0;1000.0;48.91;Apartamento
Casa;Engenho Novo;2;0;0;60;550.0;0.0;0.0;9.17;Casa
Apartamento;Recreio dos Bandeirantes;2;1;1;70;2300.0;775.0;0.0;32.86;Apartamento
Apartamento;Barra da Tijuca;3;1;1;87;1900.0;1302.0;0.0;21.84;Apartamento
Apartamento;Botafogo;2;1;2;80;4800.0;1220.0;299.0;60.0;Apartamento
Casa;Vaz Lobo;2;1;0;90;1500.0;0.0;0.0;16.67;Casa
Apartamento;Barra da Tijuca;3;1;1;82;2500.0;1230.0;269.0;30.49;Apartamento
Apartamento;Engenho Novo;2;0;0;60;900.0;400.0;170.0;15.0;Apartamento
Apartamento;Jardim Botânico;2;1;1;79;3000.0;1447.0;225.0;37.97;Apartamento
Apartamento;Vila da Penha;2;1;0;85;1100.0;300.0;0.0;12.94;Apartamento
Apartamento;Barra da Tijuca;2;1;0;71;1600.0;1204.0;212.0;22.54;Apartamento
Apartamento;Pechincha;2;1;0;78;1100.0;570.0;18.0;14.1;Apartamento
Apartamento;Leme;2;0;1;86;4000.0;777.0;0.0;46.51;Apartamento
Apartamento;Jacarepaguá;3;1;1;70;1600.0;650.0;120.0;22.86;Apartamento
Apartamento;Barra da Tijuca;2;2;1;100;5500.0;2200.0;300.0;55.0;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;76;1800.0;811.0;120.0;23.68;Apartamento
Casa;Campo Grande;2;1;0;80;1290.0;0.0;0.0;16.12;Casa
Apartamento;Barra da Tijuca;2;1;1;82;2100.0;1350.0;1100.0;25.61;Apartamento
Apartamento;Lagoa;2;1;0;72;3400.0;1430.0;230.0;47.22;Apartamento
Apartamento;Copacabana;2;0;0;79;3000.0;933.0;142.0;37.97;Apartamento
Apartamento;Barra da Tijuca;3;2;1;77;1700.0;1200.0;2031.0;22.08;Apartamento
Apartamento;Jacarepaguá;3;1;2;73;1700.0;650.0;61.0;23.29;Apartamento
Apartamento;Leblon;2;1;1;93;5000.0;1400.0;2500.0;53.76;Apartamento
Apartamento;Jardim Botânico;2;2;1;83;3500.0;1630.0;254.0;42.17;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;1;0;60;1000.0;575.0;65.0;16.67;Apartamento
Apartamento;Méier;2;1;0;78;1300.0;390.0;33.0;16.67;Apartamento
Apartamento;Tijuca;2;1;0;76;2100.0;1033.0;124.0;27.63;Apartamento
Apartamento;Pechincha;1;0;0;60;1100.0;347.0;55.0;18.33;Apartamento
Apartamento;Barra da Tijuca;1;1;0;60;2100.0;3079.0;0.0;35.0;Apartamento
Apartamento;Barra da Tijuca;3;1;1;96;3000.0;1230.0;100.0;31.25;Apartamento
Apartamento;Cachambi;2;1;0;65;800.0;410.0;0.0;12.31;Apartamento
Apartamento;Flamengo;2;0;0;80;3000.0;785.0;141.0;37.5;Apartamento
Apartamento;São Conrado;2;1;1;100;2300.0;1050.0;170.0;23.0;Apartamento
Apartamento;Barra da Tijuca;1;1;1;90;2350.0;1300.0;273.0;26.11;Apartamento
Apartamento;Estácio;2;0;0;63;1200.0;624.0;0.0;19.05;Apartamento
Casa de Vila;Engenho Novo;2;0;0;61;1000.0;0.0;0.0;16.39;Casa
Apartamento;Barra da Tijuca;2;2;2;75;4500.0;1930.0;0.0;60.0;Apartamento
Apartamento;Cachambi;2;0;0;75;900.0;200.0;0.0;12.0;Apartamento
Apartamento;Recreio dos Bandeirantes;2;2;1;82;1990.0;700.0;184.0;24.27;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;75;2000.0;676.0;131.0;26.67;Apartamento
Apartamento;Barra da Tijuca;3;1;0;72;2200.0;600.0;0.0;30.56;Apartamento
Apartamento;Barra da Tijuca;1;0;0;65;2800.0;903.0;0.0;43.08;Apartamento
Apartamento;Barra da Tijuca;2;1;2;94;2200.0;950.0;240.0;23.4;Apartamento
Apartamento;Grajaú;3;1;1;85;1450.0;407.0;0.0;17.06;Apartamento
Apartamento;Vila Valqueire;2;0;0;60;800.0;330.0;14.0;13.33;Apartamento
Apartamento;Tijuca;2;0;0;60;1200.0;350.0;0.0;20.0;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;97;1800.0;1100.0;140.0;18.56;Apartamento
Apartamento;Méier;2;1;0;65;1200.0;465.0;0.0;18.46;Apartamento
Apartamento;Flamengo;2;1;2;87;5000.0;1400.0;435.0;57.47;Apartamento
Apartamento;Centro;2;0;0;60;1500.0;500.0;130.0;25.0;Apartamento
Apartamento;Jardim Botânico;2;1;0;70;3000.0;1283.0;193.0;42.86;Apartamento
Apartamento;Botafogo;2;1;1;79;4350.0;1100.0;244.0;55.06;Apartamento
Apartamento;São Conrado;2;2;1;96;3500.0;1000.0;200.0;36.46;Apartamento
Apartamento;Tijuca;3;0;0;90;1800.0;873.0;75.0;20.0;Apartamento
Apartamento;Maracanã;2;0;0;60;950.0;620.0;20.0;15.83;Apartamento
Apartamento;Barra da Tijuca;1;1;0;65;3000.0;1603.0;0.0;46.15;Apartamento
Apartamento;Humaitá;2;1;0;75;3000.0;950.0;0.0;40.0;Apartamento
Apartamento;Jardim Botânico;3;0;0;67;2500.0;686.0;0.0;37.31;Apartamento
Apartamento;Barra da Tijuca;2;1;1;100;3000.0;800.0;0.0;30.0;Apartamento
Apartamento;Leblon;2;1;0;68;3500.0;1000.0;130.0;51.47;Apartamento
Apartamento;Vila Isabel;2;1;0;65;1800.0;750.0;0.0;27.69;Apartamento
Apartamento;Jacarepaguá;2;0;1;73;1000.0;543.0;58.0;13.7;Apartamento
Apartamento;Tanque;3;2;2;91;1200.0;525.0;106.0;13.19;Apartamento
Apartamento;Olaria;2;1;0;74;900.0;605.0;0.0;12.16;Apartamento
Apartamento;Barra da Tijuca;3;2;1;100;2200.0;1600.0;350.0;22.0;Apartamento
Apartamento;Maracanã;2;0;0;64;1300.0;460.0;0.0;20.31;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;1;75;3200.0;1000.0;110.0;42.67;Apartamento
Apartamento;Copacabana;2;0;0;80;2000.0;800.0;150.0;25.0;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;0;94;1500.0;1045.0;0.0;15.96;Apartamento
Apartamento;Tijuca;2;1;0;75;2000.0;590.0;75.0;26.67;Apartamento
Apartamento;Recreio dos Bandeirantes;3;0;0;85;2600.0;850.0;0.0;30.59;Apartamento
Apartamento;Copacabana;1;0;0;60;2300.0;550.0;86.0;38.33;Apartamento
Apartamento;Ipanema;1;1;1;74;6500.0;3561.0;465.0;87.84;Apartamento
Apartamento;Ipanema;2;0;0;70;2500.0;667.0;128.0;35.71;Apartamento
Apartamento;Bonsucesso;3;0;1;82;1500.0;470.0;0.0;18.29;Apartamento
Apartamento;Copacabana;2;0;0;80;3000.0;580.0;120.0;37.5;Apartamento
Apartamento;Lagoa;2;0;0;90;2100.0;1800.0;400.0;23.33;Apartamento
Apartamento;Tijuca;2;0;0;70;1300.0;580.0;30.0;18.57;Apartamento
Apartamento;Barra da Tijuca;2;1;1;60;2300.0;1019.0;137.0;38.33;Apartamento
Apartamento;Barra da Tijuca;2;1;1;90;2950.0;1430.0;200.0;32.78;Apartamento
Apartamento;Ipanema;2;1;0;100;4200.0;800.0;120.0;42.0;Apartamento
Apartamento;Tijuca;2;1;1;60;2200.0;694.0;47.0;36.67;Apartamento
Apartamento;Barra da Tijuca;2;2;1;80;4000.0;1721.0;311.0;50.0;Apartamento
Apartamento;Recreio dos Bandeirantes;2;2;1;70;2200.0;1280.0;3200.0;31.43;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;3240.0;950.0;0.0;46.29;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;84;2150.0;430.0;0.0;25.6;Apartamento
Apartamento;Tijuca;2;1;1;70;2000.0;600.0;75.0;28.57;Apartamento
Apartamento;Ipanema;2;1;1;77;3600.0;1360.0;0.0;46.75;Apartamento
Apartamento;Laranjeiras;3;0;0;90;3000.0;1000.0;23.0;33.33;Apartamento
Apartamento;Barra da Tijuca;3;1;1;90;1900.0;1200.0;98.0;21.11;Apartamento
Apartamento;Vila Valqueire;3;1;1;92;1800.0;355.0;0.0;19.57;Apartamento
Apartamento;Engenho de Dentro;2;1;1;73;1200.0;731.0;13.0;16.44;Apartamento
Apartamento;Flamengo;2;1;1;70;2800.0;1350.0;220.0;40.0;Apartamento
Apartamento;Ipanema;2;2;0;75;5000.0;2505.0;320.0;66.67;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;2;70;1800.0;1095.0;0.0;25.71;Apartamento
Casa;Campo Grande;2;1;1;65;800.0;0.0;0.0;12.31;Casa
Apartamento;Barra da Tijuca;2;1;1;75;1550.0;790.0;0.0;20.67;Apartamento
Apartamento;Tijuca;2;1;0;90;2800.0;800.0;70.0;31.11;Apartamento
Apartamento;Barra da Tijuca;2;1;1;85;2200.0;1150.0;255.0;25.88;Apartamento
Apartamento;Botafogo;2;1;1;89;3200.0;780.0;181.0;35.96;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;2;95;1800.0;764.0;95.0;18.95;Apartamento
Apartamento;Botafogo;2;1;2;84;4650.0;1130.0;260.0;55.36;Apartamento
Casa de Condomínio;Campo Grande;2;1;0;70;700.0;50.0;0.0;10.0;Casa
Apartamento;Cachambi;2;1;1;70;1750.0;556.0;77.0;25.0;Apartamento
Apartamento;Barra da Tijuca;1;1;0;73;1500.0;1200.0;237.0;20.55;Apartamento
Apartamento;Grajaú;2;1;1;75;1200.0;840.0;71.0;16.0;Apartamento
Apartamento;Leblon;2;1;1;80;3600.0;1125.0;0.0;45.0;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;2;80;1300.0;1033.0;140.0;16.25;Apartamento
Apartamento;Copacabana;2;0;0;71;2800.0;855.0;136.0;39.44;Apartamento
Apartamento;Barra da Tijuca;3;0;1;98;3300.0;1100.0;90.0;33.67;Apartamento
Casa de Vila;Méier;2;1;1;65;1500.0;140.0;802.0;23.08;Casa
Apartamento;Copacabana;2;1;0;61;2500.0;877.0;132.0;40.98;Apartamento
Apartamento;Grajaú;2;1;1;70;1300.0;1000.0;90.0;18.57;Apartamento
Apartamento;Copacabana;3;0;1;90;2350.0;1237.0;123.0;26.11;Apartamento
Apartamento;Maracanã;2;0;0;78;1900.0;768.0;79.0;24.36;Apartamento
Apartamento;Laranjeiras;2;1;2;63;2700.0;934.0;0.0;42.86;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;90;1600.0;1276.0;200.0;17.78;Apartamento
Apartamento;Barra da Tijuca;2;1;1;75;2300.0;816.0;224.0;30.67;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;97;1900.0;1100.0;140.0;19.59;Apartamento
Apartamento;São Conrado;2;1;1;100;3000.0;830.0;360.0;30.0;Apartamento
Apartamento;Leme;2;0;0;75;2400.0;878.0;0.0;32.0;Apartamento
Apartamento;Copacabana;2;0;0;64;2200.0;780.0;144.0;34.38;Apartamento
Casa;Maracanã;2;0;0;85;1800.0;0.0;82.0;21.18;Casa
Apartamento;Barra da Tijuca;3;1;1;70;1800.0;700.0;60.0;25.71;Apartamento
Apartamento;Barra da Tijuca;1;1;0;84;2000.0;1300.0;0.0;23.81;Apartamento
Apartamento;Cachambi;2;1;1;75;1300.0;300.0;37.0;17.33;Apartamento
Apartamento;Leblon;2;1;0;82;3500.0;1120.0;0.0;42.68;Apartamento
Apartamento;Barra da Tijuca;2;1;1;90;2200.0;1400.0;0.0;24.44;Apartamento
Apartamento;Leblon;2;0;0;75;3900.0;462.0;159.0;52.0;Apartamento
Apartamento;Ipanema;3;1;0;100;6000.0;1583.0;280.0;60.0;Apartamento
Apartamento;Campo Grande;3;1;0;65;700.0;330.0;0.0;10.77;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;2;92;1650.0;900.0;0.0;17.93;Apartamento
Apartamento;Vila Isabel;2;0;0;65;1650.0;200.0;52.0;25.38;Apartamento
Apartamento;Leblon;2;1;1;82;3500.0;1120.0;389.0;42.68;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;1;97;2650.0;875.0;205.0;27.32;Apartamento
Apartamento;Ipanema;2;0;1;86;4500.0;760.0;260.0;52.33;Apartamento
Casa de Condomínio;Guaratiba;3;1;0;65;900.0;170.0;0.0;13.85;Casa
Apartamento;Ipanema;3;1;1;100;3000.0;1340.0;160.0;30.0;Apartamento
Apartamento;Tijuca;3;0;1;75;2300.0;600.0;150.0;30.67;Apartamento
Apartamento;Barra da Tijuca;1;1;1;73;1300.0;1015.0;149.0;17.81;Apartamento
Apartamento;Ipanema;2;1;0;80;3600.0;1200.0;0.0;45.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;77;1200.0;1277.0;0.0;15.58;Apartamento
Apartamento;Leblon;2;1;1;70;6000.0;2055.0;230.0;85.71;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;3000.0;1000.0;500.0;42.86;Apartamento
Apartamento;Penha Circular;2;1;0;75;1300.0;490.0;0.0;17.33;Apartamento
Apartamento;Tijuca;3;1;1;99;1800.0;710.0;0.0;18.18;Apartamento
Apartamento;Bonsucesso;2;0;0;100;900.0;484.0;0.0;9.0;Apartamento
Apartamento;São Cristóvão;2;1;0;65;1100.0;379.0;0.0;16.92;Apartamento
Apartamento;Ipanema;2;1;0;70;3000.0;900.0;205.0;42.86;Apartamento
Casa;Jardim Sulacap;2;1;1;60;1250.0;0.0;0.0;20.83;Casa
Apartamento;Catete;2;1;0;71;2200.0;725.0;109.0;30.99;Apartamento
Apartamento;Pechincha;3;1;0;86;1000.0;670.0;84.0;11.63;Apartamento
Apartamento;Santa Teresa;2;1;0;80;1500.0;738.0;230.0;18.75;Apartamento
Apartamento;Botafogo;2;1;0;70;2600.0;700.0;0.0;37.14;Apartamento
Apartamento;Barra da Tijuca;2;2;1;90;2800.0;1000.0;100.0;31.11;Apartamento
Apartamento;Flamengo;2;0;0;75;3800.0;700.0;150.0;50.67;Apartamento
Apartamento;Ipanema;3;1;1;100;3300.0;1192.0;171.0;33.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;89;3500.0;1015.0;0.0;39.33;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;1;1;60;1200.0;450.0;10.0;20.0;Apartamento
Apartamento;Botafogo;2;1;1;64;3800.0;980.0;210.0;59.38;Apartamento
Apartamento;Leblon;2;1;1;82;3300.0;1020.0;270.0;40.24;Apartamento
Apartamento;Barra da Tijuca;2;1;1;74;2600.0;1330.0;220.0;35.14;Apartamento
Apartamento;Copacabana;2;0;0;80;2200.0;680.0;173.0;27.5;Apartamento
Apartamento;Vila Isabel;2;1;0;75;1500.0;460.0;90.0;20.0;Apartamento
Apartamento;Botafogo;1;0;0;60;2200.0;645.0;1100.0;36.67;Apartamento
Apartamento;Botafogo;2;1;1;64;3350.0;917.0;152.0;52.34;Apartamento
Apartamento;Vila Isabel;2;1;0;80;1400.0;626.0;51.0;17.5;Apartamento
Apartamento;Barra da Tijuca;2;1;2;80;2400.0;1300.0;1800.0;30.0;Apartamento
Apartamento;Barra da Tijuca;2;2;1;67;1950.0;740.0;60.0;29.1;Apartamento
Apartamento;Barra da Tijuca;3;2;3;100;3200.0;1500.0;262.0;32.0;Apartamento
Apartamento;Tijuca;3;1;1;81;1750.0;596.0;89.0;21.6;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;0;0;60;900.0;315.0;0.0;15.0;Apartamento
Apartamento;Catete;2;0;1;70;2300.0;579.0;76.0;32.86;Apartamento
Apartamento;Vila da Penha;2;1;0;65;900.0;190.0;0.0;13.85;Apartamento
Apartamento;Leblon;3;0;0;80;4000.0;1155.0;0.0;50.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;78;2100.0;890.0;140.0;26.92;Apartamento
Apartamento;Lagoa;2;2;1;100;3600.0;750.0;150.0;36.0;Apartamento
Apartamento;Barra da Tijuca;1;1;1;60;2900.0;2000.0;500.0;48.33;Apartamento
Apartamento;Jacarepaguá;3;1;1;70;1500.0;530.0;74.0;21.43;Apartamento
Apartamento;Barra da Tijuca;2;1;1;90;2800.0;1100.0;120.0;31.11;Apartamento
Apartamento;Barra da Tijuca;1;1;0;70;1800.0;967.0;214.0;25.71;Apartamento
Apartamento;Barra da Tijuca;2;1;1;100;2600.0;1700.0;233.0;26.0;Apartamento
Apartamento;Laranjeiras;2;0;0;100;4000.0;650.0;120.0;40.0;Apartamento
Apartamento;Jardim Guanabara;3;1;1;90;2000.0;380.0;998.0;22.22;Apartamento
Apartamento;Urca;2;0;0;90;3500.0;500.0;68.0;38.89;Apartamento
Apartamento;Estácio;2;1;0;72;1300.0;790.0;0.0;18.06;Apartamento
Apartamento;Cachambi;3;1;1;84;1350.0;739.0;14.0;16.07;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;70;2100.0;430.0;1100.0;30.0;Apartamento
Apartamento;Andaraí;2;2;1;88;1800.0;680.0;100.0;20.45;Apartamento
Apartamento;Maracanã;3;1;1;81;2000.0;600.0;89.0;24.69;Apartamento
Apartamento;Tijuca;2;1;0;69;1400.0;655.0;0.0;20.29;Apartamento
Apartamento;Barra da Tijuca;1;1;0;65;1600.0;915.0;235.0;24.62;Apartamento
Apartamento;Ramos;2;1;0;64;1200.0;494.0;0.0;18.75;Apartamento
Apartamento;Tijuca;1;1;0;65;1250.0;790.0;81.0;19.23;Apartamento
Apartamento;Botafogo;1;1;0;62;2000.0;770.0;94.0;32.26;Apartamento
Apartamento;Barra da Tijuca;2;1;1;95;2600.0;1800.0;280.0;27.37;Apartamento
Apartamento;Tijuca;2;1;0;66;1300.0;583.0;0.0;19.7;Apartamento
Apartamento;Botafogo;1;0;1;65;2400.0;507.0;76.0;36.92;Apartamento
Apartamento;Botafogo;2;1;0;92;3300.0;850.0;280.0;35.87;Apartamento
Casa;Vila Valqueire;2;1;0;60;1600.0;0.0;0.0;26.67;Casa
Apartamento;Glória;3;0;0;92;2500.0;470.0;0.0;27.17;Apartamento
Apartamento;Humaitá;3;1;0;84;1800.0;1500.0;0.0;21.43;Apartamento
Apartamento;Barra da Tijuca;1;1;0;70;2700.0;900.0;172.0;38.57;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;1;82;1400.0;861.0;0.0;17.07;Apartamento
Apartamento;Barra da Tijuca;2;1;1;84;2700.0;1282.0;0.0;32.14;Apartamento
Apartamento;Copacabana;2;0;0;100;2400.0;940.0;0.0;24.0;Apartamento
Apartamento;Tijuca;1;0;1;70;1200.0;300.0;25.0;17.14;Apartamento
Apartamento;Leblon;2;1;0;70;4200.0;1100.0;200.0;60.0;Apartamento
Apartamento;Cascadura;2;0;0;70;700.0;310.0;0.0;10.0;Apartamento
Apartamento;Lapa;2;0;0;70;2000.0;430.0;0.0;28.57;Apartamento
Apartamento;Gávea;2;1;0;90;4600.0;900.0;270.0;51.11;Apartamento
Apartamento;Barra da Tijuca;3;1;1;92;3500.0;1200.0;0.0;38.04;Apartamento
Apartamento;Barra da Tijuca;2;1;1;72;2100.0;1200.0;230.0;29.17;Apartamento
Casa de Condomínio;Campo Grande;2;1;0;74;1200.0;0.0;0.0;16.22;Casa
Apartamento;Barra da Tijuca;1;0;1;90;4000.0;3067.0;275.0;44.44;Apartamento
Apartamento;Botafogo;2;1;1;90;2000.0;1200.0;125.0;22.22;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;1;90;2100.0;750.0;1386.0;23.33;Apartamento
Apartamento;Vila Isabel;2;0;0;71;1100.0;525.0;21.0;15.49;Apartamento
Apartamento;Taquara;2;1;0;80;800.0;450.0;50.0;10.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;98;2900.0;1080.0;166.0;29.59;Apartamento
Apartamento;Ilha do Governador;2;1;0;72;1500.0;650.0;0.0;20.83;Apartamento
Apartamento;Ipanema;2;0;1;65;3500.0;950.0;157.0;53.85;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;2;100;2200.0;670.0;211.0;22.0;Apartamento
Apartamento;Barra da Tijuca;2;1;0;100;2500.0;1715.0;339.0;25.0;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;85;1800.0;908.0;160.0;21.18;Apartamento
Apartamento;Cachambi;3;2;1;70;2000.0;404.0;0.0;28.57;Apartamento
Casa;Marechal Hermes;2;1;0;70;1300.0;0.0;0.0;18.57;Casa
Apartamento;Botafogo;2;1;1;80;3500.0;900.0;150.0;43.75;Apartamento
Apartamento;Ipanema;1;0;1;60;3200.0;675.0;90.0;53.33;Apartamento
Apartamento;Flamengo;1;1;0;80;3300.0;1000.0;200.0;41.25;Apartamento
Apartamento;Lagoa;2;0;1;68;4500.0;911.0;1767.0;66.18;Apartamento
Apartamento;Copacabana;3;0;0;90;3800.0;900.0;102.0;42.22;Apartamento
Apartamento;Jardim Botânico;2;1;1;66;3400.0;818.0;0.0;51.52;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;1500.0;1130.0;307.0;21.43;Apartamento
Apartamento;Copacabana;2;0;0;75;2750.0;800.0;35.0;36.67;Apartamento
Apartamento;Barra da Tijuca;2;1;1;90;3500.0;2027.0;616.0;38.89;Apartamento
Apartamento;Jardim Guanabara;2;1;0;65;1600.0;50500.0;97.0;24.62;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;1;73;1500.0;984.0;115.0;20.55;Apartamento
Apartamento;Ipanema;2;1;0;60;3600.0;956.0;199.0;60.0;Apartamento
Apartamento;Tijuca;2;1;0;65;2000.0;592.0;0.0;30.77;Apartamento
Apartamento;Copacabana;2;1;0;70;2500.0;733.0;130.0;35.71;Apartamento
Apartamento;Gávea;2;1;1;80;3900.0;983.0;212.0;48.75;Apartamento
Casa de Vila;Glória;1;0;0;89;2200.0;0.0;80.0;24.72;Casa
Apartamento;Barra da Tijuca;2;1;1;94;3000.0;1200.0;90.0;31.91;Apartamento
Apartamento;Engenho de Dentro;2;0;0;90;1100.0;320.0;13.0;12.22;Apartamento
Apartamento;Santa Teresa;2;0;0;80;1800.0;627.0;0.0;22.5;Apartamento
Apartamento;Cachambi;2;1;1;88;1400.0;460.0;0.0;15.91;Apartamento
Apartamento;Barra da Tijuca;2;1;2;70;4000.0;1600.0;300.0;57.14;Apartamento
Apartamento;Penha;2;1;0;60;750.0;280.0;0.0;12.5;Apartamento
Apartamento;Barra da Tijuca;2;0;1;77;4700.0;3067.0;389.0;61.04;Apartamento
Apartamento;Vila Isabel;2;1;1;69;1500.0;661.0;109.0;21.74;Apartamento
Apartamento;Barra da Tijuca;2;1;1;88;2750.0;1110.0;268.0;31.25;Apartamento
Apartamento;Gávea;2;1;1;86;4500.0;950.0;250.0;52.33;Apartamento
Apartamento;Penha Circular;3;1;2;80;1500.0;650.0;656.0;18.75;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;1;85;3000.0;830.0;173.0;35.29;Apartamento
Apartamento;Campo Grande;2;1;0;65;900.0;308.0;0.0;13.85;Apartamento
Apartamento;Tijuca;3;0;0;80;1700.0;500.0;50.0;21.25;Apartamento
Apartamento;Barra da Tijuca;2;1;0;85;1800.0;1152.0;235.0;21.18;Apartamento
Apartamento;Ipanema;2;1;0;90;5500.0;1400.0;300.0;61.11;Apartamento
Apartamento;Ipanema;2;1;1;90;10000.0;4000.0;613.0;111.11;Apartamento
Apartamento;Ipanema;2;2;2;70;10000.0;4011.0;300.0;142.86;Apartamento
Apartamento;Centro;3;1;0;100;2400.0;650.0;66.0;24.0;Apartamento
Apartamento;Freguesia (Jacarepaguá);3;2;2;96;2100.0;800.0;120.0;21.88;Apartamento
Apartamento;Tijuca;2;0;0;90;1750.0;725.0;30.0;19.44;Apartamento
Apartamento;Tijuca;2;0;0;80;1600.0;690.0;23.0;20.0;Apartamento
Apartamento;Maracanã;2;0;0;70;1200.0;590.0;21.0;17.14;Apartamento
Apartamento;Barra da Tijuca;1;1;0;61;1800.0;1030.0;203.0;29.51;Apartamento
Apartamento;Copacabana;3;1;0;78;2500.0;932.0;175.0;32.05;Apartamento
Apartamento;Cachambi;3;0;0;65;1000.0;80.0;0.0;15.38;Apartamento
Apartamento;Andaraí;2;0;0;60;1400.0;500.0;47.0;23.33;Apartamento
Apartamento;Ipanema;1;0;0;70;2700.0;815.0;2315.0;38.57;Apartamento
Apartamento;Cachambi;2;2;1;80;1000.0;360.0;16.0;12.5;Apartamento
Apartamento;Ipanema;2;0;0;70;2200.0;1536.0;0.0;31.43;Apartamento
Apartamento;Centro;1;0;0;96;2500.0;660.0;100.0;26.04;Apartamento
Apartamento;Ipanema;2;0;0;60;3500.0;780.0;0.0;58.33;Apartamento
Apartamento;Flamengo;2;1;0;70;2500.0;837.0;27.0;35.71;Apartamento
Apartamento;Vila Isabel;2;1;0;75;1200.0;600.0;0.0;16.0;Apartamento
