Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU
Apartamento;Ipanema;2;0;0;80;3768.0;1080.0;150.0
Apartamento;Gávea;2;1;1;74;5200.0;857.0;198.0
Apartamento;Barra da Tijuca;2;1;1;70;1900.0;943.0;108.0
Apartamento;Urca;3;1;0;80;3200.0;876.0;185.0
Apartamento;Flamengo;2;0;0;70;2100.0;750.0;30.0
Casa;Bangu;3;2;0;100;1450.0;;
Apartamento;Copacabana;3;0;0;79;3000.0;1365.0;171.0
Apartamento;Barra da Tijuca;2;1;1;66;2000.0;1152.0;1675.0
Apartamento;Freguesia (Jacarepaguá);3;1;0;61;1300.0;500.0;14.0
Apartamento;Glória;2;0;0;77;2000.0;762.0;90.0
Apartamento;Taquara;2;1;0;70;1100.0;480.0;
Apartamento;Tanque;2;1;0;77;1400.0;480.0;127.0
Apartamento;Freguesia (Jacarepaguá);2;1;1;74;1800.0;692.0;967.0
Apartamento;Jardim Botânico;2;1;0;75;3000.0;965.0;150.0
Apartamento;Recreio dos Bandeirantes;3;3;1;97;2200.0;650.0;2435.0
Apartamento;Barra da Tijuca;2;1;1;80;2800.0;1296.0;
Apartamento;Penha;3;0;0;100;1200.0;400.0;
Apartamento;Barra da Tijuca;2;1;1;90;2490.0;;
Apartamento;Tijuca;2;1;1;62;1400.0;530.0;
Apartamento;Laranjeiras;2;1;0;63;2700.0;812.0;100.0
Apartamento;Copacabana;2;0;1;67;2800.0;700.0;95.0
Apartamento;Recreio dos Bandeirantes;3;2;1;90;3200.0;1000.0;100.0
Casa;Campo Grande;2;1;0;70;650.0;;
Apartamento;Andaraí;2;1;0;75;1500.0;570.0;
Apartamento;Recreio dos Bandeirantes;3;2;1;96;2500.0;1200.0;
Apartamento;Freguesia (Jacarepaguá);3;1;1;70;1900.0;520.0;933.0
Casa;Vila Kosmos;1;0;0;60;1000.0;;
Apartamento;Rio Comprido;2;0;0;70;1400.0;600.0;
Apartamento;Tijuca;2;0;0;60;1500.0;575.0;63.0
Apartamento;Recreio dos Bandeirantes;1;1;1;77;2200.0;310.0;45.0
Apartamento;Grajaú;2;1;0;69;1400.0;650.0;430.0
Apartamento;Barra da Tijuca;2;1;0;65;2300.0;790.0;160.0
Apartamento;Méier;2;1;1;92;1400.0;880.0;
Apartamento;Leblon;2;1;0;66;3500.0;1300.0;106.0
Apartamento;Ipanema;2;0;1;70;5000.0;769.0;84.0
Apartamento;Tijuca;3;1;1;78;2300.0;587.0;
Casa de Condomínio;Campo Grande;2;1;0;60;710.0;;
Apartamento;São Conrado;2;1;1;90;2200.0;1142.0;1711.0
Apartamento;Ipanema;2;0;0;85;3000.0;1200.0;
Apartamento;Leblon;2;0;0;65;3597.0;850.0;112.0
Apartamento;Copacabana;2;1;0;78;2500.0;845.0;136.0
Apartamento;Jacarepaguá;3;1;1;80;1650.0;599.0;160.0
Apartamento;Campo Grande;2;1;0;70;1200.0;250.0;
Apartamento;Pechincha;3;1;0;62;1400.0;450.0;774.0
Apartamento;Leblon;2;0;0;75;4400.0;600.0;165.0
Apartamento;Tijuca;2;1;1;71;2400.0;860.0;117.0
Apartamento;Méier;2;1;0;80;900.0;550.0;59.0
Apartamento;Recreio dos Bandeirantes;2;2;1;90;1500.0;720.0;199.0
Apartamento;Pechincha;2;1;1;96;1300.0;456.0;
Apartamento;Recreio dos Bandeirantes;3;1;1;87;2000.0;1226.0;220.0
Apartamento;Laranjeiras;3;1;0;97;2400.0;1100.0;
Apartamento;Barra da Tijuca;2;1;1;72;1600.0;643.0;60.0
Apartamento;Barra da Tijuca;2;1;1;90;2600.0;800.0;225.0
Apartamento;Barra da Tijuca;2;1;2;64;2200.0;1300.0;
Apartamento;Flamengo;2;1;1;69;2200.0;1006.0;25.0
Casa;Campo Grande;2;0;0;60;700.0;;
Apartamento;Lagoa;2;1;0;81;3800.0;770.0;120.0
Apartamento;Curicica;2;1;1;60;1500.0;545.0;60.0
Apartamento;Copacabana;2;0;0;65;2200.0;810.0;
Apartamento;Lins de Vasconcelos;2;1;0;60;1050.0;570.0;352.0
Apartamento;Vila da Penha;2;1;0;75;1100.0;403.0;
Apartamento;Península;2;2;2;98;3200.0;1388.0;235.0
Apartamento;Penha;2;1;1;70;900.0;;
Apartamento;Tijuca;2;1;1;70;2100.0;1015.0;96.0
Apartamento;Vila Isabel;1;0;0;61;1300.0;;20.0
Apartamento;Penha;2;1;0;100;1200.0;250.0;
Apartamento;Copacabana;2;0;0;80;2200.0;1050.0;175.0
Apartamento;Flamengo;3;1;2;85;3000.0;1332.0;209.0
Apartamento;Barra da Tijuca;1;1;1;70;1400.0;1349.0;358.0
Apartamento;Gávea;1;1;0;61;2000.0;655.0;
Apartamento;Copacabana;3;0;1;95;2700.0;1180.0;
Apartamento;Tijuca;2;1;1;70;1200.0;450.0;95.0
Apartamento;Engenho da Rainha;2;0;0;60;1000.0;285.0;
Apartamento;Gávea;2;1;1;97;4000.0;1227.0;316.0
Apartamento;Tijuca;2;1;0;60;1700.0;510.0;
Apartamento;Recreio dos Bandeirantes;2;1;1;62;1500.0;450.0;
Casa de Condomínio;Freguesia (Jacarepaguá);4;3;1;63;2000.0;416.0;
Apartamento;Botafogo;1;1;1;90;1950.0;750.0;213.0
Apartamento;Leblon;2;1;1;68;7000.0;2620.0;380.0
Apartamento;Gávea;2;2;1;78;3500.0;1199.0;180.0
Apartamento;Barra da Tijuca;2;1;2;77;1400.0;1250.0;715.0
Apartamento;Maracanã;1;1;0;63;1400.0;590.0;528.0
Apartamento;Ipanema;2;1;1;95;7000.0;4500.0;470.0
Apartamento;Laranjeiras;2;1;0;70;2000.0;600.0;150.0
Apartamento;Camorim;3;1;1;64;1500.0;620.0;670.0
Casa de Vila;Campo Grande;1;0;0;70;750.0;;
Apartamento;Botafogo;3;1;1;99;3200.0;1149.0;351.0
Apartamento;Jardim Botânico;3;1;1;77;4400.0;525.0;
Apartamento;Ipanema;2;1;1;70;3700.0;990.0;200.0
Casa de Condomínio;Guaratiba;2;2;2;79;2100.0;;
Apartamento;Ilha do Governador;2;0;1;90;1650.0;30.0;850.0
Apartamento;Campo Grande;2;1;0;60;1000.0;;
Apartamento;Grajaú;2;1;0;65;1700.0;290.0;20.0
Apartamento;Copacabana;2;0;0;80;3800.0;796.0;1166.0
Apartamento;Bonsucesso;2;0;0;64;1000.0;413.0;
Apartamento;Cordovil;2;1;0;88;1000.0;545.0;
Apartamento;Cosme Velho;2;0;0;71;2700.0;325.0;147.0
Apartamento;Lagoa;2;2;1;90;6500.0;2600.0;
Apartamento;Campo Grande;3;1;0;80;900.0;350.0;10.0
Apartamento;Copacabana;2;2;1;90;5500.0;3352.0;386.0
Apartamento;Copacabana;2;0;0;70;3950.0;800.0;100.0
Apartamento;Itanhangá;2;1;0;66;750.0;650.0;
Apartamento;Copacabana;2;1;2;90;5900.0;3047.0;300.0
Casa;Vila da Penha;3;1;2;93;2000.0;;
Apartamento;Tijuca;2;1;0;70;1850.0;685.0;98.0
Apartamento;Recreio dos Bandeirantes;3;1;1;98;1950.0;900.0;150.0
Apartamento;Recreio dos Bandeirantes;3;2;1;90;1900.0;1200.0;170.0
Apartamento;Botafogo;3;1;2;89;3000.0;958.0;230.0
Apartamento;Barra da Tijuca;2;1;0;100;2500.0;1296.0;297.0
Apartamento;Vaz Lobo;2;0;0;80;1100.0;100.0;
Apartamento;Campo Grande;2;0;2;60;1000.0;;
Apartamento;Praça da Bandeira;2;0;0;71;1300.0;572.0;50.0
Apartamento;Rio Comprido;2;1;0;88;1100.0;693.0;32.0
Apartamento;Barra da Tijuca;2;2;1;100;5200.0;2570.0;587.0
Apartamento;Campinho;2;1;0;70;650.0;320.0;
Apartamento;Botafogo;2;1;1;78;4350.0;1100.0;244.0
Apartamento;Humaitá;2;1;0;65;2500.0;1018.0;118.0
Apartamento;Barra da Tijuca;2;1;1;68;2800.0;750.0;1600.0
Apartamento;Barra da Tijuca;2;1;2;63;2400.0;1219.0;
Apartamento;Laranjeiras;2;1;0;70;1800.0;1015.0;103.0
Casa de Vila;Realengo;2;0;0;70;1200.0;;
Apartamento;Grajaú;3;0;0;71;1600.0;557.0;
Casa;Encantado;2;1;0;72;1400.0;;34.0
Apartamento;Barra da Tijuca;2;0;1;98;2500.0;1647.0;
Apartamento;Jacarepaguá;3;1;1;82;1800.0;858.0;152.0
Apartamento;Recreio dos Bandeirantes;3;1;1;84;2000.0;1127.0;234.0
Apartamento;Copacabana;3;0;0;67;3500.0;727.0;157.0
Apartamento;Recreio dos Bandeirantes;2;2;1;80;2000.0;326.0;133.0
Apartamento;Freguesia (Jacarepaguá);3;1;1;68;1700.0;743.0;82.0
Apartamento;Botafogo;2;1;1;76;3200.0;620.0;123.0
Apartamento;Todos os Santos;2;0;0;65;1000.0;378.0;
Apartamento;Méier;2;0;0;66;1150.0;330.0;48.0
Apartamento;Glória;2;1;0;80;2400.0;780.0;85.0
Apartamento;Flamengo;1;1;0;65;2000.0;658.0;122.0
Apartamento;Bangu;2;1;0;78;900.0;420.0;
Apartamento;Vila Valqueire;2;1;1;65;1400.0;547.0;
Apartamento;Catete;3;1;2;85;3000.0;1380.0;230.0
Apartamento;Rio Comprido;2;1;1;65;1800.0;780.0;14.0
Apartamento;Estácio;2;1;0;70;1700.0;650.0;
Apartamento;Barra da Tijuca;2;1;0;75;1150.0;1160.0;
Apartamento;Lapa;2;0;0;65;1500.0;512.0;20.0
Apartamento;Vila Isabel;1;1;0;72;1200.0;560.0;83.0
Apartamento;Botafogo;2;0;0;60;2400.0;264.0;
Apartamento;Botafogo;2;0;0;60;2300.0;235.0;
Apartamento;Recreio dos Bandeirantes;3;2;1;86;1900.0;740.0;150.0
Apartamento;Andaraí;2;1;0;74;900.0;650.0;
Apartamento;Barra da Tijuca;3;1;1;75;2000.0;700.0;
Apartamento;Jacarepaguá;3;1;1;75;2000.0;770.0;78.0
Apartamento;Recreio dos Bandeirantes;3;2;1;96;2300.0;450.0;330.0
Apartamento;Ipanema;2;1;1;60;7000.0;700.0;100.0
Apartamento;Ipanema;2;1;1;70;4700.0;1100.0;
Apartamento;Barra da Tijuca;2;0;0;70;1600.0;1300.0;260.0
Apartamento;Ipanema;3;1;1;100;6000.0;250.0;210.0
Apartamento;Ipanema;2;1;2;66;3000.0;900.0;
Apartamento;Irajá;2;1;1;60;1300.0;280.0;
Apartamento;Vila Isabel;1;1;0;60;1000.0;500.0;
Apartamento;Leblon;3;1;0;90;4350.0;900.0;200.0
Apartamento;Todos os Santos;2;0;0;70;900.0;375.0;14.0
Apartamento;Recreio dos Bandeirantes;3;1;2;84;1600.0;1100.0;
Apartamento;Tijuca;2;0;0;80;1700.0;780.0;22.0
Apartamento;Copacabana;2;2;1;98;2800.0;1131.0;309.0
Apartamento;Recreio dos Bandeirantes;2;1;1;72;1700.0;650.0;100.0
Apartamento;Laranjeiras;3;0;0;95;2600.0;829.0;
Apartamento;Recreio dos Bandeirantes;2;1;1;75;2200.0;672.0;17.0
Apartamento;Leblon;3;1;0;82;3300.0;1100.0;2200.0
Apartamento;Ipanema;1;1;1;65;4500.0;;
Apartamento;Gávea;2;1;0;90;3350.0;1370.0;196.0
Apartamento;Barra da Tijuca;2;0;1;70;1500.0;1070.0;
Apartamento;Lagoa;1;1;1;64;4000.0;1025.0;
Apartamento;Ipanema;2;0;0;86;3800.0;860.0;240.0
Apartamento;Tijuca;2;0;0;60;1800.0;690.0;81.0
Apartamento;Barra da Tijuca;2;1;1;70;1100.0;1000.0;
Apartamento;Tijuca;3;1;1;91;2300.0;832.0;123.0
Apartamento;Laranjeiras;2;1;0;61;2200.0;1006.0;100.0
Apartamento;Maria da Graça;3;0;0;85;1100.0;220.0;
Apartamento;Ilha do Governador;3;1;0;75;1900.0;380.0;85.0
Apartamento;Campo Grande;3;1;1;65;1300.0;990.0;
Apartamento;Vila da Penha;2;0;0;60;800.0;285.0;
Apartamento;Ipanema;2;1;1;100;5500.0;1200.0;400.0
Apartamento;Barra da Tijuca;3;1;1;75;2000.0;700.0;
Apartamento;Humaitá;2;1;0;73;2900.0;926.0;
Apartamento;Maracanã;3;1;0;84;2200.0;735.0;79.0
Apartamento;Flamengo;3;0;0;100;2500.0;700.0;77.0
Apartamento;Catete;2;1;0;60;2200.0;725.0;
Apartamento;Laranjeiras;3;1;1;96;3500.0;919.0;198.0
Apartamento;Freguesia (Jacarepaguá);3;1;0;65;1250.0;298.0;
Apartamento;Copacabana;1;1;0;65;1500.0;1200.0;140.0
Casa de Condomínio;Campo Grande;2;1;2;70;900.0;70.0;
Apartamento;Recreio dos Bandeirantes;3;2;2;92;1800.0;840.0;195.0
Apartamento;Camorim;3;2;1;75;1700.0;600.0;80.0
Apartamento;Leblon;2;1;1;90;4000.0;1900.0;440.0
Apartamento;Rio Comprido;2;0;0;60;1250.0;600.0;
Apartamento;Botafogo;2;1;0;60;1700.0;900.0;100.0
Apartamento;Botafogo;2;0;0;70;2959.0;518.0;
Apartamento;Tijuca;2;1;2;88;2800.0;850.0;120.0
Apartamento;Barra da Tijuca;2;2;1;76;2800.0;1350.0;1200.0
Apartamento;Flamengo;2;0;0;89;3100.0;817.0;
Casa;Vila Isabel;2;0;0;70;2000.0;;
Apartamento;Gávea;2;0;1;72;3500.0;550.0;141.0
Apartamento;Leblon;2;2;0;90;4200.0;1180.0;300.0
Apartamento;Jardim Botânico;2;1;1;84;3500.0;998.0;
Apartamento;Grajaú;1;0;0;60;1300.0;578.0;20.0
Apartamento;Barra da Tijuca;2;0;0;79;2950.0;1000.0;173.0
Apartamento;Leme;3;1;1;100;4800.0;1050.0;140.0
Apartamento;Copacabana;2;0;0;60;2400.0;460.0;163.0
Apartamento;Copacabana;2;0;0;60;2600.0;550.0;
Casa;Campo Grande;2;1;0;90;1200.0;;
Apartamento;Tijuca;2;0;1;90;2350.0;850.0;100.0
Apartamento;Barra da Tijuca;2;2;1;85;2150.0;890.0;160.0
Apartamento;Jacarepaguá;2;1;1;65;1200.0;600.0;
Apartamento;Tijuca;3;1;0;85;2500.0;905.0;183.0
Apartamento;Botafogo;2;1;0;76;2650.0;680.0;150.0
Apartamento;Freguesia (Jacarepaguá);3;1;1;84;1300.0;900.0;
Apartamento;Pechincha;3;1;2;100;2300.0;994.0;
Apartamento;Leblon;3;2;1;70;5000.0;3990.0;
Apartamento;Copacabana;2;0;0;80;3000.0;790.0;103.0
Apartamento;Flamengo;2;0;0;68;2200.0;577.0;142.0
Apartamento;Copacabana;2;0;0;80;3300.0;1374.0;103.0
Casa de Vila;Tijuca;2;0;0;70;1500.0;;
Apartamento;Jardim Botânico;2;0;0;100;3300.0;800.0;
Casa;Bento Ribeiro;3;3;0;70;2000.0;;
Apartamento;Humaitá;2;0;0;85;2200.0;772.0;114.0
Apartamento;Barra da Tijuca;2;1;2;66;2500.0;1160.0;149.0
Apartamento;Tijuca;3;0;0;96;1900.0;514.0;91.0
Apartamento;Copacabana;2;1;0;94;3000.0;1348.0;81.0
Apartamento;Barra da Tijuca;2;1;1;100;2800.0;1631.0;201.0
Apartamento;Recreio dos Bandeirantes;2;2;1;68;1500.0;650.0;140.0
Apartamento;Jacarepaguá;2;1;1;70;1550.0;360.0;27.0
Apartamento;Copacabana;3;0;0;90;3000.0;920.0;106.0
Apartamento;Copacabana;2;0;0;67;2500.0;515.0;158.0
Apartamento;Lagoa;3;1;1;75;4000.0;1250.0;309.0
Apartamento;Barra da Tijuca;2;1;1;88;2600.0;1400.0;1200.0
Apartamento;Recreio dos Bandeirantes;2;1;1;70;2000.0;650.0;102.0
Apartamento;Ipanema;3;0;0;85;4000.0;640.0;228.0
Apartamento;Lagoa;3;1;1;74;4000.0;900.0;309.0
Casa;Campo Grande;1;0;0;70;700.0;;
Apartamento;Recreio dos Bandeirantes;3;2;1;90;1800.0;550.0;
Apartamento;Ipanema;3;0;0;80;4300.0;500.0;85.0
Apartamento;Andaraí;2;0;0;64;1200.0;660.0;
Apartamento;Tijuca;3;1;0;92;1600.0;650.0;21.0
Apartamento;Vila da Penha;3;1;1;68;1800.0;545.0;
Apartamento;Cachambi;2;1;0;77;1350.0;511.0;26.0
Apartamento;Flamengo;2;0;0;65;2200.0;690.0;120.0
Apartamento;Jardim Guanabara;2;1;1;92;1900.0;550.0;152.0
Apartamento;Barra da Tijuca;3;1;3;83;2700.0;1250.0;120.0
Apartamento;Laranjeiras;3;1;1;68;3000.0;900.0;
Apartamento;Freguesia (Jacarepaguá);3;1;1;98;2100.0;792.0;163.0
Apartamento;Lagoa;2;1;2;99;4500.0;1300.0;300.0
Apartamento;Vila Isabel;3;1;1;100;2100.0;800.0;228.0
Quitinete;Higienópolis;1;0;0;96;700.0;;
Apartamento;Praça Seca;3;0;0;80;1300.0;;23.0
Apartamento;Copacabana;2;1;1;93;3000.0;860.0;288.0
Apartamento;Barra da Tijuca;2;1;1;66;2000.0;1086.0;215.0
Apartamento;Ipanema;3;1;0;80;4100.0;1493.0;301.0
Apartamento;Copacabana;2;0;0;71;1900.0;1200.0;156.0
Apartamento;Copacabana;3;0;0;100;5000.0;719.0;109.0
Apartamento;Barra da Tijuca;1;1;0;64;1800.0;800.0;180.0
Apartamento;Freguesia (Jacarepaguá);2;0;0;70;1500.0;796.0;
Apartamento;Humaitá;2;1;1;85;4950.0;605.0;336.0
Apartamento;Barra da Tijuca;3;2;1;99;3500.0;1168.0;
Apartamento;Lins de Vasconcelos;3;1;0;78;900.0;600.0;700.0
Apartamento;Leblon;2;0;0;80;2950.0;880.0;162.0
Apartamento;Grajaú;1;1;0;63;1500.0;500.0;
Apartamento;Barra da Tijuca;2;1;1;66;2500.0;1948.0;214.0
Apartamento;Copacabana;2;0;0;75;2000.0;650.0;81.0
Apartamento;Vila da Penha;2;1;0;84;900.0;598.0;52.0
Apartamento;Vila Isabel;3;0;0;90;1600.0;360.0;85.0
Apartamento;Botafogo;2;0;0;60;2600.0;472.0;75.0
Casa;Realengo;2;0;0;80;800.0;;26.0
Apartamento;Copacabana;2;0;0;60;4000.0;550.0;160.0
Apartamento;Engenho Novo;1;1;0;62;1200.0;440.0;
Apartamento;Barra da Tijuca;2;1;1;70;2500.0;950.0;100.0
Apartamento;Flamengo;2;0;0;100;3800.0;;
Apartamento;Tijuca;2;0;0;66;2000.0;250.0;
Apartamento;Flamengo;2;1;1;90;2900.0;1430.0;364.0
Apartamento;Méier;2;1;0;70;1500.0;686.0;
Apartamento;Barra da Tijuca;2;1;1;100;2500.0;1753.0;250.0
Apartamento;Méier;2;1;0;80;1800.0;700.0;85.0
Apartamento;Barra da Tijuca;1;1;0;81;1500.0;2130.0;236.0
Apartamento;Jardim Botânico;2;1;1;63;2500.0;1300.0;
Apartamento;Jardim Botânico;2;0;0;81;3800.0;110.0;
Apartamento;Maracanã;1;1;0;63;1400.0;590.0;24.0
Apartamento;Recreio dos Bandeirantes;3;2;1;100;1500.0;890.0;243.0
Apartamento;Barra da Tijuca;2;1;1;94;2500.0;1800.0;27.0
Apartamento;Copacabana;3;1;0;86;1500.0;1240.0;
Casa;Oswaldo Cruz;2;0;0;89;1500.0;;
Apartamento;Campo Grande;3;1;1;70;1300.0;990.0;
Apartamento;Recreio dos Bandeirantes;3;2;0;95;1700.0;1250.0;
Apartamento;Campo Grande;3;1;1;90;900.0;420.0;
Apartamento;Campo Grande;2;1;0;70;800.0;;
Apartamento;Laranjeiras;3;1;0;100;2800.0;1400.0;250.0
Apartamento;Laranjeiras;2;0;0;70;2500.0;800.0;85.0
Apartamento;Campo Grande;2;1;0;65;750.0;190.0;
Apartamento;Barra da Tijuca;2;0;2;73;1600.0;1500.0;100.0
Apartamento;Ipanema;3;2;0;95;5000.0;1000.0;222.0
Apartamento;Copacabana;3;0;1;98;3100.0;917.0;209.0
Apartamento;Ipanema;2;0;1;75;5400.0;476.0;120.0
Apartamento;Jardim Botânico;1;1;1;63;3000.0;1400.0;150.0
Apartamento;Barra da Tijuca;2;1;1;79;2800.0;126.0;180.0
Apartamento;Barra da Tijuca;2;1;1;100;2500.0;1632.0;234.0
Apartamento;Pavuna;2;0;0;60;750.0;;
Apartamento;Flamengo;2;1;0;87;2800.0;845.0;136.0
Apartamento;Recreio dos Bandeirantes;3;2;2;90;1950.0;715.0;154.0
Apartamento;Recreio dos Bandeirantes;3;1;1;90;2200.0;700.0;200.0
Apartamento;Copacabana;2;0;0;90;3500.0;800.0;
Apartamento;Copacabana;2;1;0;79;2500.0;763.0;170.0
Apartamento;Cachambi;2;1;0;70;1100.0;550.0;165.0
Apartamento;Campo Grande;1;0;0;65;700.0;;
Casa de Vila;Méier;2;0;0;71;2000.0;;36.0
Apartamento;Tijuca;2;1;0;66;1400.0;604.0;80.0
Apartamento;Flamengo;2;0;0;83;4000.0;577.0;168.0
Apartamento;Barra da Tijuca;1;1;1;90;6500.0;2100.0;5000.0
Apartamento;Leblon;2;0;0;75;2800.0;810.0;
Apartamento;Tijuca;2;1;1;100;2500.0;907.0;140.0
Apartamento;Tijuca;3;2;1;100;2100.0;550.0;95.0
Apartamento;Barra da Tijuca;2;1;1;72;2300.0;1200.0;241.0
Apartamento;Olaria;2;0;0;60;1100.0;90.0;
Apartamento;Pechincha;2;1;1;72;1300.0;540.0;600.0
Apartamento;Laranjeiras;2;1;1;90;3400.0;1850.0;216.0
Apartamento;Botafogo;2;1;0;95;3600.0;1026.0;167.0
Apartamento;Botafogo;1;1;1;91;3300.0;883.0;298.0
Apartamento;Barra da Tijuca;2;1;1;83;2000.0;1400.0;1300.0
Apartamento;Laranjeiras;2;0;0;80;2100.0;700.0;110.0
Apartamento;Centro;3;0;0;100;1100.0;621.0;
Apartamento;Estácio;2;0;0;65;1000.0;590.0;
Apartamento;Tijuca;3;1;1;79;1500.0;720.0;
Apartamento;Copacabana;3;0;1;98;9000.0;562.0;200.0
Apartamento;Botafogo;2;1;1;90;3200.0;664.0;
Apartamento;Laranjeiras;2;0;0;98;2200.0;809.0;
Apartamento;Copacabana;2;0;0;77;2500.0;620.0;120.0
Apartamento;Recreio dos Bandeirantes;3;2;1;100;1800.0;650.0;
Apartamento;Copacabana;3;0;0;85;2800.0;960.0;120.0
Apartamento;Recreio dos Bandeirantes;2;1;0;87;1200.0;1032.0;
Apartamento;Ipanema;1;2;1;90;4100.0;1700.0;220.0
Casa de Vila;Cachambi;2;0;0;100;1600.0;;
Apartamento;Barra da Tijuca;2;1;1;78;3200.0;836.0;2200.0
Apartamento;Barra da Tijuca;1;1;0;67;2300.0;1580.0;
Apartamento;Barra da Tijuca;2;1;2;77;1500.0;1200.0;715.0
Apartamento;Barra da Tijuca;2;2;1;100;6000.0;1500.0;3000.0
Apartamento;Barra da Tijuca;2;1;1;90;2600.0;1390.0;
Apartamento;Botafogo;2;1;1;84;3800.0;850.0;190.0
Apartamento;Barra da Tijuca;2;1;1;78;2800.0;1100.0;71.0
Apartamento;Méier;3;1;1;92;1300.0;630.0;125.0
Apartamento;Botafogo;2;1;1;88;3500.0;950.0;
Apartamento;Ipanema;3;1;0;100;3500.0;1580.0;380.0
Apartamento;Freguesia (Jacarepaguá);3;1;1;73;2000.0;750.0;
Apartamento;Botafogo;2;0;0;65;2300.0;450.0;50.0
Apartamento;Copacabana;2;1;1;76;3500.0;1400.0;190.0
Apartamento;Barra da Tijuca;1;1;1;70;3000.0;1400.0;
Casa de Condomínio;Campo Grande;2;1;0;65;800.0;240.0;
Apartamento;Botafogo;3;2;0;88;3500.0;950.0;
Apartamento;Engenho Novo;2;1;0;68;900.0;620.0;
Apartamento;Barra da Tijuca;2;1;1;90;2600.0;1300.0;195.0
Apartamento;Recreio dos Bandeirantes;3;1;1;73;2000.0;653.0;789.0
Apartamento;Vila da Penha;2;1;0;66;1200.0;180.0;
Apartamento;Recreio dos Bandeirantes;2;2;1;75;2000.0;480.0;
Apartamento;Botafogo;2;1;0;94;5700.0;1130.0;196.0
Casa;Grajaú;6;4;4;90;60000.0;;
Apartamento;Braz de Pina;3;1;0;60;1200.0;;
Apartamento;Rio Comprido;2;1;0;63;1490.0;743.0;33.0
Apartamento;Ipanema;2;0;0;77;3150.0;605.0;199.0
Apartamento;Jardim Botânico;3;1;1;91;3500.0;1050.0;260.0
Apartamento;Recreio dos Bandeirantes;2;2;1;92;1300.0;1712.0;395.0
Apartamento;Jacarepaguá;2;1;1;60;1050.0;650.0;
Apartamento;Campo Grande;2;1;0;60;700.0;310.0;
Apartamento;Copacabana;3;0;0;80;3000.0;1000.0;20.0
Apartamento;Engenho de Dentro;3;1;1;65;1400.0;450.0;120.0
Casa;Abolição;2;1;0;70;1180.0;;151.0
Apartamento;São Francisco Xavier;1;0;0;76;800.0;415.0;14.0
Apartamento;Taquara;2;1;0;74;1100.0;630.0;50.0
Apartamento;Recreio dos Bandeirantes;3;2;1;80;2100.0;630.0;200.0
Apartamento;Leblon;2;2;1;100;6500.0;1766.0;516.0
Apartamento;Vila Isabel;3;0;1;100;2200.0;200.0;20.0
Casa de Condomínio;Vargem Grande;3;2;1;86;1700.0;440.0;
Apartamento;Recreio dos Bandeirantes;2;1;1;60;1600.0;808.0;
Apartamento;Ipanema;2;0;0;84;3000.0;750.0;194.0
Apartamento;Piedade;2;0;1;62;700.0;210.0;
Apartamento;Flamengo;2;0;0;70;2000.0;800.0;100.0
Apartamento;Humaitá;2;1;1;80;3500.0;600.0;140.0
Casa;Pedra de Guaratiba;1;2;0;70;660.0;;
Apartamento;Recreio dos Bandeirantes;3;1;2;90;2500.0;665.0;150.0
Apartamento;Barra da Tijuca;3;1;1;90;3500.0;1450.0;221.0
Apartamento;Vila Isabel;2;0;0;70;1300.0;220.0;
Apartamento;Tijuca;3;1;0;100;3500.0;1650.0;
Apartamento;Vila Isabel;2;1;1;75;2900.0;580.0;100.0
Apartamento;Jacarepaguá;2;1;1;76;1200.0;450.0;
Apartamento;Copacabana;2;1;0;70;1800.0;1650.0;220.0
Apartamento;Cachambi;2;1;0;66;1270.0;500.0;200.0
Apartamento;Barra da Tijuca;2;0;1;75;3000.0;1250.0;144.0
Apartamento;Flamengo;2;0;0;83;2500.0;966.0;138.0
Apartamento;Botafogo;3;0;0;75;2300.0;;
Apartamento;Leblon;3;1;1;95;4500.0;1650.0;270.0
Apartamento;Riachuelo;3;0;0;80;1400.0;350.0;200.0
Apartamento;Recreio dos Bandeirantes;2;1;1;74;1600.0;;
Apartamento;Botafogo;1;1;0;61;2200.0;664.0;27.0
Apartamento;Barra da Tijuca;2;1;0;80;2300.0;1000.0;120.0
Apartamento;Campo Grande;2;2;0;65;700.0;350.0;
Apartamento;Andaraí;1;1;0;60;1000.0;230.0;23.0
Apartamento;Barra da Tijuca;2;1;1;67;3000.0;1220.0;160.0
Apartamento;Leme;2;0;0;75;2700.0;878.0;
Apartamento;Leblon;1;0;0;90;4000.0;900.0;200.0
Apartamento;Recreio dos Bandeirantes;2;1;1;77;1600.0;651.0;
Apartamento;Barra da Tijuca;1;1;1;75;1700.0;930.0;156.0
Apartamento;Botafogo;2;1;1;90;3700.0;900.0;
Apartamento;Copacabana;3;0;1;90;2500.0;1400.0;217.0
Apartamento;Tijuca;3;0;0;80;1460.0;455.0;124.0
Apartamento;Barra da Tijuca;2;1;1;90;4000.0;1470.0;
Apartamento;Botafogo;2;1;1;94;4600.0;1201.0;228.0
Apartamento;Taquara;2;1;0;91;800.0;599.0;82.0
Casa;Santa Teresa;2;0;1;80;1500.0;;
Apartamento;Barra da Tijuca;1;1;1;80;3500.0;1250.0;150.0
Apartamento;Maracanã;3;1;1;86;1900.0;854.0;
Apartamento;Copacabana;1;0;1;60;1450.0;748.0;151.0
Apartamento;Todos os Santos;3;0;0;62;800.0;472.0;16.0
Apartamento;Tanque;3;1;1;73;1300.0;765.0;84.0
